From	To	Probability	Strength
Bra039648	Bra033451	0.00462068965517241	-0.00242
Bra039648	Bra033495	0.00151724137931034	-0.000131862068965517
Bra039648	Bra033752,Bra033753	0.00958620689655172	0.0164178620689655
Bra039648	Bra034091	0.00186206896551724	-0.00079351724137931
Bra039648	Bra034346,Bra034347	0.00537931034482759	0.00428241379310345
Bra039648	Bra034356	0.0231724137931034	0.0120764137931034
Bra039648	Bra034573	0.00744827586206897	0.00557289655172414
Bra039648	Bra034873	0.00351724137931034	0.000317241379310345
Bra039648	Bra034882	0.999034482758621	-2.72122117241379
Bra039648	Bra035563	0.0111034482758621	0.0102268275862069
Bra039648	Bra035980	0.00158620689655172	-0.000294551724137931
Bra039648	Bra036117	0.000896551724137931	-2.83448275862069e-05
Bra039648	Bra036258	0.00131034482758621	0.000273241379310345
Bra039648	Bra036611	0.000758620689655172	-7.71724137931034e-05
Bra039648	Bra036709,Bra036710	0.0687586206896552	0.0263288965517241
Bra039648	Bra036763	0.00103448275862069	-0.000119448275862069
Bra039648	Bra036792	0.0016551724137931	-0.000367655172413793
Bra039648	Bra037273,Bra037274	0.00131034482758621	-0.000299103448275862
Bra039648	Bra037701	0.999310344827586	-2.7101384137931
Bra039648	Bra037771	0.0043448275862069	-0.00289365517241379
Bra039648	Bra038503	0.00110344827586207	-0.000166620689655172
Bra039648	Bra038621,Bra038622	0.00372413793103448	-0.00187379310344828
Bra039648	Bra038739	0.00489655172413793	0.00209151724137931
Bra039648	Bra039114	0.00137931034482759	-0.000307793103448276
Bra039648	Bra039496	0.964206896551724	-2.52379262068966
Bra039648	Bra039648	0	1.49126558620691
Bra039648	Bra039999	0.000344827586206897	1.03448275862069e-06
Bra039648	Bra040120	0.0016551724137931	0.000425586206896552
Bra039648	Bra040197	0.030551724137931	0.0113915862068965
Bra039648	Bra040508,Bra040509	0.987586206896552	-2.65101020689656
Bra039648	Bra0009151	0.499103448275862	0.674812275862068
Bra039648	Bra0011041	0.0386206896551724	0.0285832413793103
Bra039648	Bra0026651	0.0184827586206897	-0.000814827586206897
Bra039648	Bra002799,tRNA-Ser1	0.992068965517241	-2.79313593103449
Bra039648	Bra002973,Bra0029741	0.000689655172413793	5.99310344827586e-05
Bra039648	Bra003427,Bra0034281	0.0103448275862069	-0.00842834482758621
Bra039648	Bra0037761	0.00282758620689655	0.00125510344827586
Bra039648	Bra004087,snoR741	0.0384827586206897	-0.0508839310344827
Bra039648	Bra0042251	0.027448275862069	-0.0244048275862069
Bra039648	Bra0042441	0.664896551724138	0.851794137931036
Bra039648	Bra004247,Bra0042481	0.00324137931034483	0.0020428275862069
Bra039648	Bra004795,Bra0047961	0.00441379310344828	0.00306806896551724
Bra039648	Bra0048061	0.00193103448275862	0.000829448275862069
Bra039648	Bra0051341	0.000482758620689655	-7.06896551724138e-05
Bra039648	Bra0051751	0.0770344827586207	-0.0857764137931034
Bra039648	Bra0051801	0.00296551724137931	-0.00111696551724138
Bra039648	Bra0053711	0.726	-1.89437124137931
Bra039648	Bra0056771	0.0635172413793103	-0.110477310344828
Bra039648	Bra0059231	0.0023448275862069	-0.000849310344827586
Bra039648	Bra0060511	0.558896551724138	1.09336372413793
Bra039648	Bra0065381	0.00117241379310345	-7.17241379310345e-06
Bra039648	Bra0066611	0.0083448275862069	0.000860344827586207
Bra039648	Bra0069361	0.00103448275862069	1.61379310344828e-05
Bra039648	Bra0076571	0.00096551724137931	-3.84137931034483e-05
Bra039648	Bra0080301	0.00393103448275862	-0.00229655172413793
Bra039648	Bra0088761	0.00144827586206897	0.000502206896551724
Bra039648	Bra0091811	0.00117241379310345	-0.000262
Bra039648	Bra0093341	0.0036551724137931	-0.00255751724137931
Bra039648	Bra0094311	0.00144827586206897	-0.00108344827586207
Bra039648	Bra009609,Bra0096101	0.268344827586207	0.306945586206897
Bra039648	Bra009692,Bra0096931	0.975172413793103	-2.32729262068965
Bra039648	Bra0100181	0.00103448275862069	-8.8e-05
Bra039648	Bra0112321	0.000344827586206897	3.3448275862069e-05
Bra039648	Bra011794,Bra0117951	0.153448275862069	-0.362843172413793
Bra039648	Bra0120541	0.572	0.669139103448275
Bra039648	Bra012667,Bra0126941	0.00806896551724138	-0.00326227586206897
Bra039648	Bra0128071	0.00448275862068965	0.00239972413793104
Bra039648	Bra0137471	0.00137931034482759	-0.000119655172413793
Bra039648	Bra0138041	0.0884137931034483	-0.120887379310345
Bra039648	Bra0138591	0.0169655172413793	0.0202229655172414
Bra039648	Bra0150611	0.00475862068965517	-0.00307268965517241
Bra039648	Bra0153151	0.101793103448276	0.0751915862068965
Bra039648	Bra0153191	0.00255172413793103	-0.00340889655172414
Bra039648	Bra0153971	0.000482758620689655	-2.73793103448276e-05
Bra039648	Bra0158781	0.00158620689655172	-0.000366068965517242
Bra039648	Bra0170551	0.606	0.693950620689655
Bra039648	Bra0172791	0.00627586206896552	0.000860068965517241
Bra039648	Bra0173421	0.00110344827586207	-0.000142413793103448
Bra039648	Bra0174991	0.000413793103448276	7.93103448275862e-06
Bra039648	Bra0178531	0.0180689655172414	-0.0213719310344828
Bra039648	Bra0179761	0.00158620689655172	0.000254068965517241
Bra039648	Bra019068,Bra019069,Bra0190701	0.0056551724137931	-0.002788
Bra039648	Bra0210411	0.00110344827586207	0.000103379310344828
Bra039648	Bra0219371	0.00868965517241379	-0.00291096551724138
Bra039648	Bra0230721	0.00282758620689655	0.000914827586206896
Bra039648	Bra0235181	0.000413793103448276	-2.86896551724138e-05
Bra039648	Bra024366,Bra0243671	0.00131034482758621	9.93103448275862e-05
Bra039648	Bra0255341	0.00186206896551724	0.000546620689655173
Bra039648	Bra0271961	0.00386206896551724	-0.00106903448275862
Bra039648	Bra0277541	0.00468965517241379	0.00123986206896552
Bra039648	Bra0291931	0.00868965517241379	0.00462544827586207
Bra039648	Bra0311821	0.0491724137931034	0.0776142068965518
Bra039648	Bra032315,Bra0323161	0.0122068965517241	0.0148215172413793
Bra039648	Bra0331721	0.00137931034482759	-5.02758620689655e-05
Bra039648	Bra0334381	0.0124137931034483	0.0110873793103448
Bra039648	Bra0334511	0.00282758620689655	0.000750137931034483
Bra039648	Bra0343561	0.036551724137931	0.0277066206896551
Bra039648	Bra0348731	0.0966896551724138	0.104324206896552
Bra039648	Bra0355631	0.00137931034482759	0.000324
Bra039648	Bra0361171	0.00606896551724138	-0.00690931034482758
Bra039648	Bra0362581	0.000551724137931035	4.55172413793103e-05
Bra039648	Bra0367631	0.000896551724137931	-0.000147793103448276
Bra039648	Bra037273,Bra0372741	0.279931034482759	0.56395475862069
Bra039648	Bra038621,Bra0386221	0.00213793103448276	0.000168965517241379
Bra039648	Bra0391141	0.00110344827586207	-0.000132275862068966
Bra039648	Bra0396481	0.0172413793103448	0.00627358620689655
Bra039648	Bra0399991	0.00124137931034483	0.000137586206896552
Bra039648	Bra0401201	0.0016551724137931	0.00023448275862069
Bra039648	Bra0401971	0.0063448275862069	-0.00185979310344828
Bra039999	Bra000159	0.00475862068965517	0.00278351724137931
Bra039999	Bra000884	0.00627586206896552	0.00320020689655172
Bra039999	Bra000915	0.00344827586206897	0.000635310344827586
Bra039999	Bra001004	0.00793103448275862	0.00605834482758621
Bra039999	Bra001020	0.0122758620689655	-0.0158273103448276
Bra039999	Bra001046	0.0023448275862069	0.000690275862068966
Bra039999	Bra001104	0.00158620689655172	0.00064848275862069
Bra039999	Bra001169	0.00496551724137931	0.00273593103448276
Bra039999	Bra001306	0.00131034482758621	7.68965517241379e-05
Bra039999	Bra002665	0.00668965517241379	-0.00433972413793104
Bra039999	Bra002799,tRNA-Ser	0.00220689655172414	3.93793103448276e-05
Bra039999	Bra002892	0.002	5.85517241379311e-05
Bra039999	Bra002973,Bra002974	0.00124137931034483	0.000235724137931035
Bra039999	Bra003236	0.00248275862068966	-0.000987310344827586
Bra039999	Bra003237	0.00151724137931034	-0.000413862068965517
Bra039999	Bra003427,Bra003428	0.00110344827586207	-3.51724137931034e-06
Bra039999	Bra003512	0.00262068965517241	0.000663586206896552
Bra039999	Bra003776	0.00179310344827586	9.70344827586207e-05
Bra039999	Bra004087,snoR74	0.00420689655172414	-0.0022828275862069
Bra039999	Bra004159	0.0036551724137931	0.001558
Bra039999	Bra004210	0.00489655172413793	-0.000560551724137931
Bra039999	Bra004225	0.00206896551724138	3.84827586206897e-05
Bra039999	Bra004244	0.00331034482758621	-0.00116151724137931
Bra039999	Bra004247,Bra004248	0.0023448275862069	0.000135034482758621
Bra039999	Bra004795,Bra004796	0.00627586206896552	-0.00546772413793103
Bra039999	Bra004806	0.00262068965517241	0.000259241379310345
Bra039999	Bra004997	0.00255172413793103	-0.000375586206896552
Bra039999	Bra005134	0.00117241379310345	-8.43448275862069e-05
Bra039999	Bra005175	0.00262068965517241	0.00103931034482759
Bra039999	Bra005180	0.00248275862068966	0.00112289655172414
Bra039999	Bra005371	0.00179310344827586	-0.000518413793103448
Bra039999	Bra005386	0.00337931034482759	0.000361931034482759
Bra039999	Bra005668	0.00503448275862069	-0.00490227586206897
Bra039999	Bra005677	0.0153103448275862	-0.0324005517241379
Bra039999	Bra005709	0.00220689655172414	0.00100055172413793
Bra039999	Bra005923	0.00179310344827586	0.000513724137931035
Bra039999	Bra006051	0.00275862068965517	-3.44827586206935e-07
Bra039999	Bra006107	0.00268965517241379	3.71724137931034e-05
Bra039999	Bra006289	0.00406896551724138	-0.0021468275862069
Bra039999	Bra006391	0.0155172413793103	0.0209562068965517
Bra039999	Bra006538	0.00151724137931034	-0.000144344827586207
Bra039999	Bra006661	0.00110344827586207	0.000128344827586207
Bra039999	Bra006936	0.00158620689655172	3.99310344827586e-05
Bra039999	Bra007657	0.00668965517241379	0.00206772413793103
Bra039999	Bra007668	0.00337931034482759	0.000443241379310345
Bra039999	Bra007680	0.00262068965517241	-0.000444137931034482
Bra039999	Bra008030	0.00393103448275862	0.00252268965517241
Bra039999	Bra008713	0.002	0.000591655172413793
Bra039999	Bra008876	0.0233103448275862	-0.0434031724137931
Bra039999	Bra009181	0.00213793103448276	0.000239448275862069
Bra039999	Bra009334	0.00303448275862069	0.000353310344827586
Bra039999	Bra009431	0.00131034482758621	2.80689655172414e-05
Bra039999	Bra009449	0.00510344827586207	0.00270248275862069
Bra039999	Bra009609,Bra009610	0.00593103448275862	-8.4965517241379e-05
Bra039999	Bra009692,Bra009693	0.00268965517241379	-0.00119068965517241
Bra039999	Bra010018	0.00158620689655172	0.000425724137931034
Bra039999	Bra010106	0.00344827586206897	-0.00146965517241379
Bra039999	Bra011232	0.00213793103448276	-0.000286965517241379
Bra039999	Bra011583	0.00241379310344828	0.000179655172413793
Bra039999	Bra011794,Bra011795	0.00248275862068966	0.00167662068965517
Bra039999	Bra012054	0.00103448275862069	0.000164275862068965
Bra039999	Bra012178,Bra012180	0.00737931034482759	-0.00676537931034483
Bra039999	Bra012667,Bra012694	0.00158620689655172	0.000324896551724138
Bra039999	Bra012741	0.00248275862068966	-0.000684206896551724
Bra039999	Bra012807	0.0300689655172414	0.0398298620689655
Bra039999	Bra013192,Bra013193	0.00282758620689655	-0.0015571724137931
Bra039999	Bra013747	0.00537931034482759	0.00131986206896552
Bra039999	Bra013804	0.00124137931034483	9.49655172413793e-05
Bra039999	Bra013859	0.0106896551724138	-0.00628613793103448
Bra039999	Bra013905	0.00193103448275862	0.000602206896551724
Bra039999	Bra014208	0.00613793103448276	-0.00617179310344827
Bra039999	Bra014857	0.00731034482758621	-0.00582468965517241
Bra039999	Bra014858	0.00282758620689655	-0.000555931034482759
Bra039999	Bra015061	0.00220689655172414	-0.000750551724137931
Bra039999	Bra015315	0.00124137931034483	-8.0551724137931e-05
Bra039999	Bra015319	0.0016551724137931	0.000259793103448276
Bra039999	Bra015397	0.0043448275862069	-0.00162862068965517
Bra039999	Bra015878	0.002	0.000571241379310345
Bra039999	Bra017055	0.00103448275862069	0.000135172413793103
Bra039999	Bra017279	0.00206896551724138	0.000757241379310345
Bra039999	Bra017342	0.00172413793103448	-0.000361310344827586
Bra039999	Bra017499	0.00862068965517241	-0.00565241379310345
Bra039999	Bra017853	0.00710344827586207	-0.00763579310344828
Bra039999	Bra017976	0.000620689655172414	7.57931034482758e-05
Bra039999	Bra018381	0.00255172413793103	0.00117772413793103
Bra039999	Bra018907	0.00227586206896552	0.000410137931034483
Bra039999	Bra019068,Bra019069,Bra019070	0.00151724137931034	-5.42758620689655e-05
Bra039999	Bra019071	0.00379310344827586	0.00208158620689655
Bra039999	Bra019662	0.0063448275862069	-0.00364958620689655
Bra039999	Bra020000	0.00172413793103448	-8.71034482758621e-05
Bra039999	Bra020098	0.00186206896551724	-0.000644827586206897
Bra039999	Bra021041	0.00255172413793103	0.000530551724137931
Bra039999	Bra021914,Bra021915	0.00179310344827586	0.000538827586206897
Bra039999	Bra021937	0.00096551724137931	-9.67586206896552e-05
Bra039999	Bra022809	0.00682758620689655	-0.00835737931034483
Bra039999	Bra023072	0.00117241379310345	1.4e-05
Bra039999	Bra023434	0.002	0.000914827586206897
Bra039999	Bra023518	0.00317241379310345	-0.000581172413793103
Bra039999	Bra024366,Bra024367	0.00213793103448276	-0.00095951724137931
Bra039999	Bra025534	0.00158620689655172	-0.000188413793103448
Bra039999	Bra025733	0.00655172413793103	0.00685606896551724
Bra039999	Bra025926	0.00186206896551724	-0.000337379310344827
Bra039999	Bra026846	0.00379310344827586	-0.000430827586206897
Bra039999	Bra027196	0.00710344827586207	-0.00518751724137931
Bra039999	Bra027577,Bra027578	0.00282758620689655	-0.00108779310344828
Bra039999	Bra027754	0.00579310344827586	-0.00348186206896552
Bra039999	Bra027877	0.00324137931034483	0.00203255172413793
Bra039999	Bra028113,Bra028114	0.00344827586206897	0.00129468965517241
Bra039999	Bra028309,Bra028310	0.00855172413793103	-0.009986
Bra039999	Bra028546	0.00282758620689655	-0.000667379310344827
Bra039999	Bra029193	0.00813793103448276	0.0135798620689655
Bra039999	Bra029515	0.00213793103448276	-0.000150758620689655
Bra039999	Bra030179	0.00296551724137931	-0.000599724137931035
Bra039999	Bra030715,Bra030716,Bra030717	0.00131034482758621	0.000122689655172414
Bra039999	Bra030844	0.00303448275862069	-0.000207793103448276
Bra039999	Bra031182	0.00427586206896552	-0.00328310344827586
Bra039999	Bra031600,Bra031604	0.00110344827586207	5.04137931034483e-05
Bra039999	Bra032315,Bra032316	0.0117931034482759	0.0143811034482759
Bra039999	Bra032697	0.00544827586206897	-0.00447324137931034
Bra039999	Bra033172	0.00158620689655172	-0.000467172413793103
Bra039999	Bra033438	0.00358620689655172	0.000926758620689655
Bra039999	Bra033451	0.00241379310344828	-0.00196137931034483
Bra039999	Bra033495	0.002	0.000394620689655172
Bra039999	Bra033752,Bra033753	0.00275862068965517	0.000254827586206897
Bra039999	Bra034091	0.00351724137931034	-0.000849379310344827
Bra039999	Bra034346,Bra034347	0.0143448275862069	-0.0134170344827586
Bra039999	Bra034356	0.00641379310344828	0.00475634482758621
Bra039999	Bra034573	0.00268965517241379	0.000608758620689655
Bra039999	Bra034873	0.00524137931034483	-0.00126158620689655
Bra039999	Bra034882	0.00537931034482759	-0.00298558620689655
Bra039999	Bra035563	0.00786206896551724	0.00380724137931034
Bra039999	Bra035980	0.00317241379310345	-0.00100724137931034
Bra039999	Bra036117	0.00172413793103448	-0.000209103448275862
Bra039999	Bra036258	0.00227586206896552	-6.20689655172414e-07
Bra039999	Bra036611	0.0016551724137931	0.000427724137931034
Bra039999	Bra036709,Bra036710	0.00413793103448276	0.000475448275862069
Bra039999	Bra036763	0.000689655172413793	5.71724137931034e-05
Bra039999	Bra036792	0.00310344827586207	0.000717931034482759
Bra039999	Bra037273,Bra037274	0.0023448275862069	-0.00031248275862069
Bra039999	Bra037701	0.00248275862068966	0.000403931034482759
Bra039999	Bra037771	0.0036551724137931	-0.00153089655172414
Bra039999	Bra038503	0.00193103448275862	-4.40689655172414e-05
Bra039999	Bra038621,Bra038622	0.00489655172413793	0.00113862068965517
Bra039999	Bra038739	0.0203448275862069	-0.0324866206896552
Bra039999	Bra039114	0.00241379310344828	0.000778551724137931
Bra039999	Bra039496	0.00544827586206897	0.00342806896551724
Bra039999	Bra039648	0.00731034482758621	0.00344758620689655
Bra039999	Bra039999	0	0.292396344827586
Bra039999	Bra040120	0.00151724137931034	6.83448275862069e-05
Bra039999	Bra040197	0.00220689655172414	0.000341448275862069
Bra039999	Bra040508,Bra040509	0.00510344827586207	0.00272
Bra039999	Bra0009151	0.00110344827586207	0.000137931034482759
Bra039999	Bra0011041	0.00496551724137931	0.00247358620689655
Bra039999	Bra0026651	0.00117241379310345	-0.000214620689655172
Bra039999	Bra002799,tRNA-Ser1	0.004	0.00212075862068965
Bra039999	Bra002973,Bra0029741	0.00131034482758621	0.000140275862068966
Bra039999	Bra003427,Bra0034281	0.0113103448275862	-0.0133968275862069
Bra039999	Bra0037761	0.000620689655172414	-5.20689655172414e-05
Bra039999	Bra004087,snoR741	0.00924137931034483	-0.01136
Bra039999	Bra0042251	0.00393103448275862	-0.000737034482758621
Bra039999	Bra0042441	0.00110344827586207	-0.000166689655172414
Bra039999	Bra004247,Bra0042481	0.00227586206896552	-0.000533034482758621
Bra039999	Bra004795,Bra0047961	0.00482758620689655	-0.00321689655172414
Bra039999	Bra0048061	0.00248275862068966	0.000559448275862069
Bra039999	Bra0051341	0.00151724137931034	-0.000246620689655172
Bra039999	Bra0051751	0.00544827586206897	0.00366765517241379
Bra039999	Bra0051801	0.0023448275862069	0.00033
Bra039999	Bra0053711	0.00441379310344828	0.0023828275862069
Bra039999	Bra0056771	0.0177241379310345	-0.0354778620689655
Bra039999	Bra0059231	0.00282758620689655	0.000477034482758621
Bra039999	Bra0060511	0.0161379310344828	-0.0245535862068966
Bra039999	Bra0065381	0.00206896551724138	0.000217448275862069
Bra039999	Bra0066611	0.0023448275862069	-0.000791241379310345
Bra039999	Bra0069361	0.00275862068965517	-0.00109662068965517
Bra039999	Bra0076571	0.0102758620689655	0.0042828275862069
Bra039999	Bra0080301	0.00358620689655172	0.00197965517241379
Bra039999	Bra0088761	0.00227586206896552	-0.000963862068965517
Bra039999	Bra0091811	0.000620689655172414	4.06896551724138e-05
Bra039999	Bra0093341	0.00337931034482759	-0.000621448275862069
Bra039999	Bra0094311	0.00517241379310345	-0.00380551724137931
Bra039999	Bra009609,Bra0096101	0.00137931034482759	0.000213586206896552
Bra039999	Bra009692,Bra0096931	0.00331034482758621	-0.00155255172413793
Bra039999	Bra0100181	0.00110344827586207	8.37931034482758e-05
Bra039999	Bra0112321	0.00151724137931034	0.000213103448275862
Bra039999	Bra011794,Bra0117951	0.00482758620689655	0.00580944827586207
Bra039999	Bra0120541	0.000551724137931035	1.37931034482758e-06
Bra039999	Bra012667,Bra0126941	0.00303448275862069	-0.000240137931034483
Bra039999	Bra0128071	0.0158620689655172	0.0195697931034483
Bra039999	Bra0137471	0.00510344827586207	0.00436668965517242
Bra039999	Bra0138041	0.006	-0.00345
Bra039999	Bra0138591	0.00310344827586207	-0.00121158620689655
Bra039999	Bra0150611	0.00186206896551724	-0.00109268965517241
Bra039999	Bra0153151	0.00262068965517241	0.00170289655172414
Bra039999	Bra0153191	0.00351724137931034	-0.000953724137931034
Bra039999	Bra0153971	0.00689655172413793	-0.00241075862068966
Bra039999	Bra0158781	0.000413793103448276	-3.28965517241379e-05
Bra039999	Bra0170551	0.000896551724137931	0.000110551724137931
Bra039999	Bra0172791	0.00455172413793103	-0.00378758620689655
Bra039999	Bra0173421	0.000758620689655172	3.22068965517241e-05
Bra039999	Bra0174991	0.00096551724137931	-7.53793103448276e-05
Bra039999	Bra0178531	0.00337931034482759	-0.00122758620689655
Bra039999	Bra0179761	0.00124137931034483	2.2551724137931e-05
Bra039999	Bra019068,Bra019069,Bra0190701	0.00372413793103448	-0.00157268965517241
Bra039999	Bra0210411	0.000758620689655172	-1.72413793103448e-05
Bra039999	Bra0219371	0.00179310344827586	0.000221310344827586
Bra039999	Bra0230721	0.000896551724137931	-8.37931034482759e-05
Bra039999	Bra0235181	0.000482758620689655	-9.92413793103448e-05
Bra039999	Bra024366,Bra0243671	0.00144827586206897	0.000225931034482759
Bra039999	Bra0255341	0.0016551724137931	-0.00033448275862069
Bra039999	Bra0271961	0.00744827586206897	-0.00280751724137931
Bra039999	Bra0277541	0.00110344827586207	-8.88965517241379e-05
Bra039999	Bra0291931	0.00303448275862069	0.00140186206896552
Bra039999	Bra0311821	0.0151034482758621	-0.0133171724137931
Bra039999	Bra032315,Bra0323161	0.00206896551724138	-2.04137931034483e-05
Bra039999	Bra0331721	0.00303448275862069	-0.00112048275862069
Bra039999	Bra0334381	0.0036551724137931	0.00149068965517241
Bra039999	Bra0334511	0.002	0.000543655172413793
Bra039999	Bra0343561	0.00620689655172414	0.00601172413793103
Bra039999	Bra0348731	0.00317241379310345	-0.00112124137931034
Bra039999	Bra0355631	0.00675862068965517	0.00340068965517242
Bra039999	Bra0361171	0.00372413793103448	-0.00031
Bra039999	Bra0362581	0.000689655172413793	-2.91034482758621e-05
Bra039999	Bra0367631	0.000551724137931035	-3.48275862068966e-05
Bra039999	Bra037273,Bra0372741	0.0104137931034483	-0.0135921379310345
Bra039999	Bra038621,Bra0386221	0.00227586206896552	5.9310344827587e-06
Bra039999	Bra0391141	0.00213793103448276	0.000295586206896552
Bra039999	Bra0396481	0.00827586206896552	0.00515786206896552
Bra039999	Bra0399991	0.00193103448275862	7.64827586206896e-05
Bra039999	Bra0401201	0.00310344827586207	-1.42068965517242e-05
Bra039999	Bra0401971	0.00303448275862069	0.000883724137931035
Bra040120	Bra000159	0.00296551724137931	0.000944965517241379
Bra040120	Bra000884	0.00531034482758621	0.00418972413793104
Bra040120	Bra000915	0.00206896551724138	0.000432
Bra040120	Bra001004	0.00517241379310345	0.00286406896551724
Bra040120	Bra001020	0.00489655172413793	-0.000893655172413793
Bra040120	Bra001046	0.00406896551724138	0.00206068965517241
Bra040120	Bra001104	0.00131034482758621	0.000289241379310345
Bra040120	Bra001169	0.008	0.00728096551724138
Bra040120	Bra001306	0.000413793103448276	2.61379310344828e-05
Bra040120	Bra002665	0.00620689655172414	-0.00318055172413793
Bra040120	Bra002799,tRNA-Ser	0.00262068965517241	-0.00143758620689655
Bra040120	Bra002892	0.00179310344827586	-0.000296413793103448
Bra040120	Bra002973,Bra002974	0.000758620689655172	-0.000220413793103448
Bra040120	Bra003236	0.00282758620689655	-0.00017848275862069
Bra040120	Bra003237	0.000551724137931035	4.13103448275862e-05
Bra040120	Bra003427,Bra003428	0.000620689655172414	-6.29655172413793e-05
Bra040120	Bra003512	0.0016551724137931	-3.35862068965517e-05
Bra040120	Bra003776	0.00137931034482759	-8.86896551724138e-05
Bra040120	Bra004087,snoR74	0.00393103448275862	-0.00170772413793103
Bra040120	Bra004159	0.00151724137931034	0.000213241379310345
Bra040120	Bra004210	0.00655172413793103	0.00384951724137931
Bra040120	Bra004225	0.00241379310344828	-5.91034482758621e-05
Bra040120	Bra004244	0.00110344827586207	3.42758620689655e-05
Bra040120	Bra004247,Bra004248	0.00124137931034483	0.000217241379310345
Bra040120	Bra004795,Bra004796	0.00268965517241379	-0.00126737931034483
Bra040120	Bra004806	0.00151724137931034	7.57241379310345e-05
Bra040120	Bra004997	0.002	0.000176620689655172
Bra040120	Bra005134	0.000620689655172414	-7.91724137931035e-05
Bra040120	Bra005175	0.00206896551724138	0.000246965517241379
Bra040120	Bra005180	0.00151724137931034	0.000230344827586207
Bra040120	Bra005371	0.00131034482758621	-3.56551724137931e-05
Bra040120	Bra005386	0.00144827586206897	-0.000122137931034483
Bra040120	Bra005668	0.00441379310344828	-0.0025708275862069
Bra040120	Bra005677	0.0113793103448276	-0.0141130344827586
Bra040120	Bra005709	0.00193103448275862	0.000335034482758621
Bra040120	Bra005923	0.00131034482758621	0.000125241379310345
Bra040120	Bra006051	0.00220689655172414	-0.000389103448275862
Bra040120	Bra006107	0.00179310344827586	0.000337655172413793
Bra040120	Bra006289	0.002	-0.000537172413793104
Bra040120	Bra006391	0.00855172413793103	0.0054008275862069
Bra040120	Bra006538	0.000689655172413793	7.50344827586207e-05
Bra040120	Bra006661	0.000827586206896552	4.95862068965517e-05
Bra040120	Bra006936	0.00103448275862069	6.63448275862069e-05
Bra040120	Bra007657	0.00248275862068966	0.000536758620689655
Bra040120	Bra007668	0.00268965517241379	0.000849241379310345
Bra040120	Bra007680	0.00193103448275862	0.000430206896551724
Bra040120	Bra008030	0.00151724137931034	0.000335724137931035
Bra040120	Bra008713	0.0016551724137931	0.00027151724137931
Bra040120	Bra008876	0.00786206896551724	0.000297655172413793
Bra040120	Bra009181	0.00179310344827586	0.000335241379310345
Bra040120	Bra009334	0.00275862068965517	-7.37241379310345e-05
Bra040120	Bra009431	0.00110344827586207	-7.58620689655172e-06
Bra040120	Bra009449	0.00248275862068966	0.000489586206896552
Bra040120	Bra009609,Bra009610	0.00586206896551724	5.24827586206895e-05
Bra040120	Bra009692,Bra009693	0.00172413793103448	-0.000646620689655172
Bra040120	Bra010018	0.000827586206896552	0.000131586206896552
Bra040120	Bra010106	0.00296551724137931	-0.00123
Bra040120	Bra011232	0.00096551724137931	-6.5448275862069e-05
Bra040120	Bra011583	0.00144827586206897	0.000485379310344828
Bra040120	Bra011794,Bra011795	0.00172413793103448	0.00047648275862069
Bra040120	Bra012054	0.000896551724137931	0.000155586206896552
Bra040120	Bra012178,Bra012180	0.00227586206896552	0.00026448275862069
Bra040120	Bra012667,Bra012694	0.00110344827586207	0.000117310344827586
Bra040120	Bra012741	0.00241379310344828	0.00081903448275862
Bra040120	Bra012807	0.0177931034482759	0.0175759310344827
Bra040120	Bra013192,Bra013193	0.0023448275862069	-0.000654827586206896
Bra040120	Bra013747	0.00248275862068966	0.000132413793103448
Bra040120	Bra013804	0.00110344827586207	0.000107448275862069
Bra040120	Bra013859	0.00786206896551724	-0.003354
Bra040120	Bra013905	0.002	0.000124620689655172
Bra040120	Bra014208	0.00772413793103448	-0.00447793103448276
Bra040120	Bra014857	0.00296551724137931	-0.000194827586206897
Bra040120	Bra014858	0.000827586206896552	1.17241379310345e-05
Bra040120	Bra015061	0.00151724137931034	-7.17931034482759e-05
Bra040120	Bra015315	0.000689655172413793	-0.000380965517241379
Bra040120	Bra015319	0.00131034482758621	-0.000123793103448276
Bra040120	Bra015397	0.00282758620689655	-0.000872206896551724
Bra040120	Bra015878	0.00110344827586207	3.57241379310345e-05
Bra040120	Bra017055	0.00144827586206897	0.000492344827586207
Bra040120	Bra017279	0.000758620689655172	0.000175310344827586
Bra040120	Bra017342	0.00110344827586207	-0.000192
Bra040120	Bra017499	0.00475862068965517	-0.00131924137931035
Bra040120	Bra017853	0.00613793103448276	-0.00267806896551724
Bra040120	Bra017976	0.000413793103448276	-5.93103448275862e-06
Bra040120	Bra018381	0.002	-0.000603793103448276
Bra040120	Bra018907	0.00206896551724138	0.000790344827586207
Bra040120	Bra019068,Bra019069,Bra019070	0.00131034482758621	5.75862068965517e-05
Bra040120	Bra019071	0.00296551724137931	0.00168813793103448
Bra040120	Bra019662	0.00627586206896552	-0.00314206896551724
Bra040120	Bra020000	0.00131034482758621	-0.000154551724137931
Bra040120	Bra020098	0.0016551724137931	-0.000428275862068966
Bra040120	Bra021041	0.00131034482758621	2.40689655172414e-05
Bra040120	Bra021914,Bra021915	0.00110344827586207	6.62758620689655e-05
Bra040120	Bra021937	0.000551724137931035	9.00689655172414e-05
Bra040120	Bra022809	0.00386206896551724	-0.000873448275862069
Bra040120	Bra023072	0.000827586206896552	2.22068965517241e-05
Bra040120	Bra023434	0.00158620689655172	0.000374
Bra040120	Bra023518	0.00248275862068966	-0.000630275862068965
Bra040120	Bra024366,Bra024367	0.00179310344827586	0.000201655172413793
